[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.7026 | Consumption: 0
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.2105 | Consumption: 0.00202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.2084 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.2064 | Consumption: 0.00202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.2044 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.2023 | Consumption: 0.00203323
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.2003 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1983 | Consumption: 0.0020256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1963 | Consumption: 0.00202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1942 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1922 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1902 | Consumption: 0.00204468
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1881 | Consumption: 0.00203323
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1861 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1841 | Consumption: 0.00203323
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.182 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.18 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.178 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1759 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1739 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1719 | Consumption: 0.0020256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1698 | Consumption: 0.0020256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1678 | Consumption: 0.0020256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1658 | Consumption: 0.00202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1637 | Consumption: 0.00204086
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1617 | Consumption: 0.0020256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1597 | Consumption: 0.0020256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1577 | Consumption: 0.0020256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1556 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1536 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1516 | Consumption: 0.00202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1495 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1475 | Consumption: 0.0020256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1455 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1435 | Consumption: 0.00202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1414 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1394 | Consumption: 0.00203705
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1374 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1353 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1333 | Consumption: 0.00203323
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1313 | Consumption: 0.00204468
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1292 | Consumption: 0.00202179
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1272 | Consumption: 0.0020256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1252 | Consumption: 0.00202942
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.123 | Consumption: 0.0022316
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1216 | Consumption: 0.00138855
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1203 | Consumption: 0.00131226
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.119 | Consumption: 0.001297
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1176 | Consumption: 0.00138855
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1162 | Consumption: 0.00138855
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1148 | Consumption: 0.00138855
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1134 | Consumption: 0.00140381
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.112 | Consumption: 0.00139236
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1106 | Consumption: 0.00139999
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1092 | Consumption: 0.00138855
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1078 | Consumption: 0.00139999
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1064 | Consumption: 0.00140381
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.105 | Consumption: 0.00139999
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1036 | Consumption: 0.00140762
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1022 | Consumption: 0.00139618
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.1008 | Consumption: 0.00139618
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0994 | Consumption: 0.00140381
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.098 | Consumption: 0.00139999
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0966 | Consumption: 0.00139999
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0952 | Consumption: 0.00139999
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0938 | Consumption: 0.00140381
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0924 | Consumption: 0.00140381
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.091 | Consumption: 0.00140381
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0896 | Consumption: 0.00140381
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0882 | Consumption: 0.00141525
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0867 | Consumption: 0.00143814
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0853 | Consumption: 0.00143433
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0839 | Consumption: 0.00142288
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0824 | Consumption: 0.0014267
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.081 | Consumption: 0.00141907
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0796 | Consumption: 0.00142288
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0782 | Consumption: 0.00142288
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0768 | Consumption: 0.00141525
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0753 | Consumption: 0.00142288
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0739 | Consumption: 0.00141907
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0725 | Consumption: 0.00142288
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0711 | Consumption: 0.00142288
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0697 | Consumption: 0.00142288
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0682 | Consumption: 0.00141907
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0667 | Consumption: 0.00152588
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0648 | Consumption: 0.00188446
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0628 | Consumption: 0.00206375
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0605 | Consumption: 0.0022316
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0583 | Consumption: 0.00227737
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0561 | Consumption: 0.00217438
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0539 | Consumption: 0.00215912
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0518 | Consumption: 0.00216675
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0496 | Consumption: 0.00216675
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0474 | Consumption: 0.00216675
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0452 | Consumption: 0.00217819
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0433 | Consumption: 0.00194931
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0414 | Consumption: 0.00184631
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0396 | Consumption: 0.00184631
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0378 | Consumption: 0.00184631
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0359 | Consumption: 0.00183868
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0341 | Consumption: 0.00184631
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0322 | Consumption: 0.00183868
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0304 | Consumption: 0.00183868
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0285 | Consumption: 0.00185013
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0265 | Consumption: 0.00208664
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0244 | Consumption: 0.0021019
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0225 | Consumption: 0.00184631
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0207 | Consumption: 0.00176239
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.019 | Consumption: 0.00177765
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0172 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0154 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0136 | Consumption: 0.00180817
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0118 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.01 | Consumption: 0.00180817
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0082 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0064 | Consumption: 0.00180435
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0046 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0028 | Consumption: 0.00180435
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.0009 | Consumption: 0.00180817
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9992 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9974 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9956 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9938 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.992 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9902 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9884 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9866 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9848 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.983 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9812 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9794 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9776 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9758 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.974 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9722 | Consumption: 0.00180435
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9704 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9686 | Consumption: 0.00180435
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9668 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.965 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9633 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9615 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9597 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9579 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9561 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9543 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9525 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9507 | Consumption: 0.00180817
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9489 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9471 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9453 | Consumption: 0.00177765
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9435 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9417 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9399 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9381 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9363 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9345 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9327 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9309 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9291 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9273 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9255 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9238 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.922 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9202 | Consumption: 0.00177765
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9184 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9166 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9148 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.913 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9113 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9095 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9077 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9059 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9041 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9023 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.9005 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8987 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8969 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8952 | Consumption: 0.00178146
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8934 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8916 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8898 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.888 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8862 | Consumption: 0.00180435
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8844 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8826 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8808 | Consumption: 0.00180817
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.879 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8772 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8754 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8736 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8718 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.87 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8682 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8664 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8646 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8628 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.861 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8592 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8574 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8557 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8539 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8521 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8503 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8485 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8467 | Consumption: 0.00178146
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8449 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8431 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8413 | Consumption: 0.00180435
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8395 | Consumption: 0.00178146
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8377 | Consumption: 0.00180054
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8359 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8341 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8323 | Consumption: 0.00180435
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8305 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8287 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.827 | Consumption: 0.00178528
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8252 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8234 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8216 | Consumption: 0.00178909
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8198 | Consumption: 0.00179672
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.818 | Consumption: 0.00179291
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 39.8162 | Consumption: 0.00179291
